Time,train-NumTrajs,n_timesteps,ItrTime,Time-Optimization,Time-SampleProc,train-AverageReturn,train-EnvExecTime,train-MinReturn,train-StdReturn,LossBefore,train-MaxReturn,LossAfter,train-AverageDiscountedReturn,Time-Sampling,train-PolicyExecTime,Itr
146.85321521759033,100,220000,7.020396947860718,0.23703646659851074,0.09265756607055664,29.07076742541186,2.386739492416382,25.9362038203046,1.1766561617550508,-1.29764485e-05,32.70494224208564,-0.0020895654,23.246461838694422,6.682708740234375,4.078543663024902,21
153.71576690673828,100,230000,6.850712299346924,0.23666143417358398,0.04046034812927246,28.965263107322087,2.3400540351867676,25.991671320062153,1.3965384584881344,-1.2898295e-05,32.03233179702616,-0.0023517162,23.084936101098133,6.571479320526123,4.018281698226929,22
160.27620315551758,100,240000,6.548150062561035,0.23789381980895996,0.04213547706604004,28.981360940496646,2.218449831008911,25.827323007718014,1.2083293359760767,-1.2814025e-05,31.30989156388689,-0.0032446843,23.167834179697014,6.267839193344116,3.841688632965088,23
167.37484407424927,100,250000,7.087865829467773,0.23508715629577637,0.08135080337524414,29.222094106832902,2.396392822265625,26.125019118890123,1.2444348298263832,-1.274119e-05,31.525789924941247,-0.0023572065,23.4174573394471,6.764196157455444,4.1482930183410645,24
174.2424192428589,100,260000,6.855962753295898,0.24493837356567383,0.03885293006896973,29.182424076197723,2.345770835876465,27.22558053901214,1.0650487007580787,-1.2649957e-05,31.697748773019065,-0.0011059383,23.436064741263298,6.571817874908447,4.012192249298096,25
180.83508110046387,100,270000,6.581585645675659,0.22733545303344727,0.0760185718536377,29.289604476845945,2.2356178760528564,26.440350300842915,1.2067467944424122,-1.2586283e-05,32.32936436745395,-0.0012910332,23.46556553387644,6.277973413467407,3.833649158477783,26
187.84226989746094,100,280000,6.996603488922119,0.2440495491027832,0.0410764217376709,29.296672789532863,2.410109519958496,26.84136171751115,1.1821308696909731,-1.2530886e-05,32.03048167745274,-0.0030612163,23.61826117226854,6.711173057556152,4.08066987991333,27
194.744131565094,100,290000,6.889277935028076,0.2425856590270996,0.04321408271789551,29.381923465004693,2.358585834503174,26.672457915118873,1.0594899238282165,-1.2463861e-05,31.484788066439982,-0.00071692024,23.62770480716872,6.603229284286499,4.030867338180542,28
201.35450720787048,100,300000,6.599699258804321,0.2417311668395996,0.04936718940734863,29.48990394640343,2.2452995777130127,26.835322120948366,1.1996214668026497,-1.2401435e-05,32.41572340468995,0.000621055,23.73265605879658,6.308218717575073,3.855719804763794,29
208.45292353630066,100,310000,7.086959600448608,0.23310184478759766,0.0595550537109375,29.505207332128766,2.4302406311035156,27.01669525210306,1.103504175675699,-1.2348971e-05,31.955648572689288,-0.0016116296,23.687406454944416,6.7940332889556885,4.146176815032959,30
215.36566877365112,100,320000,6.9018049240112305,0.21941566467285156,0.0811922550201416,29.548164616472747,2.3484416007995605,26.37472382867409,1.3546320040472055,-1.2278132e-05,33.069506917834346,-0.00278208,23.743203463955133,6.597429990768433,4.037553548812866,31
221.91016173362732,100,330000,6.533769130706787,0.2335507869720459,0.04280591011047363,29.662472116083062,2.2556753158569336,26.80438450063693,1.297446129374018,-1.2214679e-05,32.94761772387438,-0.0020568718,23.829500742967408,6.2571446895599365,3.7965238094329834,32
228.4979419708252,100,340000,6.575989484786987,0.2524077892303467,0.04315948486328125,29.70951327534021,2.2605957984924316,26.57426080506952,1.2850041239231358,-1.2160833e-05,32.64743480403044,-0.00029674938,23.891538500952446,6.280078887939453,3.8159568309783936,33
235.1256172657013,100,350000,6.616179943084717,0.23698139190673828,0.040895700454711914,29.41299412017176,2.2723329067230225,26.56122509754503,1.0762007147779913,-1.2109253e-05,32.18071900091405,0.0009053377,23.602446205563105,6.338024377822876,3.858203649520874,34
241.83020091056824,100,360000,6.6938252449035645,0.21452975273132324,0.049167633056640625,29.735897040645327,2.307945966720581,26.861324555965194,1.2560900600677267,-1.2057483e-05,32.636937167222314,-0.00082619244,23.9642145895537,6.429795980453491,3.9157238006591797,35
248.48960089683533,100,370000,6.647884368896484,0.21499395370483398,0.03888678550720215,29.668064994164453,2.293300151824951,26.733724773162145,1.1646098327111372,-1.2004989e-05,32.1035647222746,-0.0016128313,23.959850490825858,6.393795490264893,3.8936359882354736,36
255.14852094650269,100,380000,6.648142337799072,0.24120020866394043,0.03997182846069336,29.71198821848298,2.2724876403808594,27.22099727334398,1.1566399815441084,-1.1961771e-05,32.189520072468184,-0.001470539,23.96729048144792,6.3667521476745605,3.8883676528930664,37
261.76014947891235,100,390000,6.601440906524658,0.24865937232971191,0.04351091384887695,29.868082235550656,2.2611255645751953,27.6051256820662,1.1974853462035335,-1.1917641e-05,33.44386537651285,-0.0008710583,24.081553571861072,6.309005975723267,3.841090679168701,38
268.986389875412,100,400000,7.214573383331299,0.21310663223266602,0.047564029693603516,29.706936905226545,2.488610029220581,27.210570486861982,1.0505636296012377,-1.1876531e-05,32.457388024238185,-0.001724412,23.979767365660177,6.953586578369141,4.240578889846802,39
276.20733428001404,100,410000,7.209617376327515,0.23643016815185547,0.07582306861877441,29.864689168691584,2.484981060028076,27.17520809165708,1.1242839412827283,-1.183567e-05,32.07063440573951,-0.0007123394,24.161196782449387,6.88827657699585,4.1817522048950195,40
283.1567471027374,100,420000,6.93764066696167,0.250077486038208,0.041877031326293945,30.05057697021264,2.3552870750427246,27.096825128653677,1.1403275923874994,-1.1792868e-05,33.205023338179934,-0.0023740972,24.21691655271848,6.645387172698975,4.080036640167236,41
289.88027262687683,100,430000,6.70746374130249,0.26106882095336914,0.044019222259521484,29.94480662720535,2.284745454788208,27.657424925094265,1.0498840669129406,-1.1764362e-05,32.25421022552882,0.00757448,24.10172214786975,6.4019834995269775,3.910194158554077,42
297.1579236984253,100,440000,7.26194429397583,0.31609010696411133,0.047875165939331055,29.828210483318475,2.466697931289673,27.33428277285595,1.1069262400733995,-1.1724775e-05,32.32678192155104,0.006906805,24.053286819665786,6.895461082458496,4.2063188552856445,43
304.36017417907715,100,450000,7.183719158172607,0.33859968185424805,0.04616546630859375,29.827279319519917,2.4387271404266357,26.834625054246665,1.1499512460962245,-1.168219e-05,32.471603092693506,0.006575411,24.07478111087153,6.798612117767334,4.142582416534424,44
311.312712430954,100,460000,6.937406063079834,0.37644028663635254,0.03806424140930176,29.887839391734225,2.3450989723205566,27.570363265807153,1.066071157959188,-1.1651961e-05,32.71116603688466,0.0021627452,24.161572606440036,6.518108367919922,3.964259386062622,45
