train-NumTrajs,Itr,train-AverageReturn,train-StdReturn,LossAfter,Time,Time-SampleProc,LossBefore,train-AverageDiscountedReturn,Time-Sampling,train-MinReturn,Time-Optimization,n_timesteps,ItrTime,train-PolicyExecTime,train-MaxReturn,train-EnvExecTime
100,0,9.414249854513251,10.033911788380466,0.015584382,5.679948568344116,0.0676884651184082,-7.094578e-05,6.705666275495516,5.124959468841553,-11.602725788903719,0.48700666427612305,10000,5.679945468902588,3.1836085319519043,28.53341121242147,1.7721648216247559
100,1,8.470272021611317,8.272558272367803,-0.0033591394,11.868432998657227,0.08484125137329102,-7.097845e-05,5.570777110269144,5.1910881996154785,-15.330605461273988,0.8944761753082275,20000,6.170807361602783,3.239683151245117,28.543916191179328,1.778017282485962
100,2,10.124168561263424,10.682927681866559,-0.006231974,18.432979583740234,0.048623085021972656,-7.0874514e-05,7.497373881805593,6.261333227157593,-13.350019750703652,0.21756219863891602,30000,6.528136491775513,3.9008591175079346,29.07549658402998,2.153059720993042
100,3,19.99705926366988,8.359451019153413,-0.010190915,24.46505904197693,0.03517723083496094,-7.076714e-05,14.625547675752435,5.364906549453735,-2.061734051814892,0.6225221157073975,40000,6.022951364517212,3.3424956798553467,32.14171066753322,1.8445713520050049
100,4,22.374695151256155,7.055278189508285,-0.0066346764,35.274454832077026,0.03818821907043457,-7.060319e-05,16.53925638138396,10.527268409729004,0.9155439787407291,0.20848369598388672,50000,10.774465560913086,6.510176181793213,31.836276363484625,3.6862919330596924
100,5,24.65139907611635,4.8307903760676085,-0.0054729786,41.0021276473999,0.03505086898803711,-7.039735e-05,18.38170802228992,5.46785306930542,5.568685749795812,0.21535658836364746,60000,5.71845006942749,3.3694896697998047,30.74160253723092,1.9079675674438477
100,6,26.376575392250487,3.4258259870299415,-0.00474908,46.85628819465637,0.03862905502319336,-7.019724e-05,19.85225939176612,5.600873231887817,11.304241669687386,0.20466041564941406,70000,5.8444435596466064,3.483826160430908,30.933738376557756,1.9336886405944824
100,7,26.809567474097204,2.69650282362942,-0.0025610328,52.736167192459106,0.06625151634216309,-6.9963746e-05,20.38813522305454,5.601036310195923,15.366286930965156,0.19379377365112305,80000,5.870448112487793,3.4492533206939697,31.808170829113717,1.9659810066223145
100,8,27.036745375569797,2.604633386480957,-0.004519351,59.19750642776489,0.04360079765319824,-6.970686e-05,20.833631167668205,6.125138282775879,11.867805641918833,0.281890869140625,90000,6.450859546661377,3.76418399810791,30.896238373034006,2.1617400646209717
100,9,27.297366851814086,2.334154808401374,-0.004522649,66.34290909767151,0.05067181587219238,-6.944586e-05,21.2606283320546,6.848617792129517,18.32496418023113,0.23349666595458984,100000,7.1331095695495605,4.203783273696899,31.200057323482003,2.4242424964904785
100,10,27.57269280834006,1.97031594046422,-0.0033657022,73.3901903629303,0.048328399658203125,-6.919498e-05,21.651969140782047,6.7613465785980225,20.10721886342295,0.22649908065795898,110000,7.036458969116211,4.112930774688721,32.22576392940107,2.426159143447876
100,11,27.715762217842517,1.837931829113402,-0.002199296,80.49451041221619,0.09134316444396973,-6.89745e-05,21.951158705270196,6.7853147983551025,21.385632294078714,0.2162189483642578,120000,7.093150615692139,4.1494152545928955,31.54970905021782,2.4170944690704346
100,12,27.5905623799199,1.8913896129488692,-0.0037161387,87.53989338874817,0.050324201583862305,-6.8755064e-05,21.8377681442075,6.743319511413574,20.039541294033658,0.24038076400756836,130000,7.034329891204834,4.117842435836792,31.6688420493495,2.406651020050049
100,13,27.455240306904845,1.8947134789836075,-0.003347894,95.15677213668823,0.03963637351989746,-6.8554094e-05,21.79637886219622,7.348232984542847,20.154815193852414,0.21738386154174805,140000,7.605632543563843,4.477428674697876,31.050013229826924,2.6269466876983643
100,14,28.177156456905934,1.6518133135176267,-0.00322969,100.87685680389404,0.03582310676574707,-6.837693e-05,22.464900784918882,5.463594675064087,22.817903818750192,0.21045470237731934,150000,5.710050106048584,3.331073522567749,31.79046270043407,1.9515883922576904
100,15,27.625684142324545,2.165561554619388,-0.0031425194,106.61160445213318,0.04072093963623047,-6.816938e-05,22.03065614968408,5.473425388336182,20.84081757797348,0.21160650253295898,160000,5.726034641265869,3.336785078048706,32.19237168285282,1.9549684524536133
100,16,28.353465022506498,1.804774145846544,-0.0036566912,112.51978659629822,0.039745330810546875,-6.794964e-05,22.79350646618406,5.641908407211304,23.898865765041577,0.21726179122924805,170000,5.899126052856445,3.430959939956665,32.55821248266771,2.0225727558135986
