train-MaxReturn,Time-Optimization,LossAfter,ItrTime,Time-SampleProc,train-MinReturn,train-PolicyExecTime,LossBefore,Itr,Time,n_timesteps,train-EnvExecTime,train-AverageReturn,Time-Sampling,train-AverageDiscountedReturn,train-StdReturn,train-NumTrajs
38.17262467166048,0.31429338455200195,0.0026004708,6.74298095703125,0.11985278129577637,30.697330799882444,3.793055534362793,-9.634822e-07,96,647.2473599910736,970000,2.310987710952759,34.2978356832482,6.308577537536621,26.708734430647286,1.3989475213162068,100
37.70545628468609,0.27518558502197266,0.0021672985,6.687915325164795,0.11112260818481445,30.66443424960225,3.8049659729003906,-9.856058e-07,97,653.9468202590942,980000,2.281066417694092,34.37930634466646,6.28973913192749,26.843677513105796,1.5060037587326347,100
37.11974204318989,0.2900269031524658,0.007813134,6.771723031997681,0.07964539527893066,30.843930237750186,3.8539140224456787,-9.744081e-07,98,660.7294511795044,990000,2.336174964904785,34.106674650159576,6.397574424743652,26.566793326020047,1.4206994102808181,100
37.69609706813926,0.336184024810791,-0.0016209929,6.287359714508057,0.04146766662597656,30.620293648373117,3.581334114074707,-9.684967e-07,99,667.0262813568115,1000000,2.1351559162139893,34.3109556964759,5.909399509429932,26.710946828343168,1.5517723289272185,100
37.532433981706234,0.3126847743988037,0.0009747659,6.32301664352417,0.04194784164428711,31.405928839667734,3.59114933013916,-9.702931e-07,100,673.3664975166321,1010000,2.1797003746032715,34.239554531521804,5.967602491378784,26.669798862190824,1.4598547171579306,100
37.97006886363934,0.2674233913421631,0.008026506,6.37932014465332,0.046808481216430664,30.73699584592599,3.667128801345825,-9.773296e-07,101,679.7581667900085,1020000,2.200230121612549,34.23250741251136,6.064083814620972,26.667734851169325,1.7190641567616196,100
37.23251569824068,0.29180049896240234,0.010871754,6.4033203125,0.08152413368225098,30.633422512938157,3.651449680328369,-9.724612e-07,102,686.1766431331635,1030000,2.175367593765259,34.16509007306993,6.029680967330933,26.57069378516532,1.5276169987649106,100
37.494668965757555,0.2200784683227539,-0.0016914386,6.185075283050537,0.03985095024108887,31.111967247654363,3.5938000679016113,-9.62724e-07,103,692.3806245326996,1040000,2.137714385986328,34.13867905108058,5.924826383590698,26.55099385554029,1.3385134480348935,100
37.677367455438755,0.19891095161437988,0.0015910292,6.3309760093688965,0.0811154842376709,31.423624103113074,3.669870138168335,-9.607157e-07,104,698.7243564128876,1050000,2.184075117111206,34.36655583483347,6.050624847412109,26.764273826231634,1.421123673974847,100
38.17656068150498,0.21859335899353027,-3.4848308e-05,6.940149307250977,0.08456683158874512,31.19154436103835,4.019380569458008,-9.557176e-07,105,705.6736319065094,1060000,2.403374671936035,34.12098400901202,6.636768341064453,26.540936126165487,1.5009891430615276,100
37.828413515692425,0.20776677131652832,0.00697273,7.092343091964722,0.09515571594238281,31.027580764257447,4.124096155166626,-9.5205263e-07,106,712.7789721488953,1070000,2.448822259902954,34.19698399093614,6.789160966873169,26.598707041323273,1.5847988411322103,100
37.48033605224682,0.2331836223602295,0.019288989,6.756309270858765,0.07375764846801758,30.517548042636534,3.9206290245056152,-9.4651415e-07,107,719.5458178520203,1080000,2.322085380554199,34.30950525649514,6.449080228805542,26.736428398903076,1.430094618956569,100
38.29311837379833,0.2967538833618164,0.002688686,6.202389240264893,0.04190182685852051,31.03602957291432,3.5714683532714844,-9.503221e-07,108,725.7602467536926,1090000,2.099369525909424,34.39421468068242,5.863195419311523,26.769760824700484,1.505844819587245,100
