train-MaxReturn,train-AverageDiscountedReturn,train-NumTrajs,Itr,LossBefore,train-AverageReturn,ItrTime,train-PolicyExecTime,train-EnvExecTime,LossAfter,Time-Sampling,Time-SampleProc,Time-Optimization,Time,train-MinReturn,n_timesteps,train-StdReturn
284.6003532942279,151.91046574149897,100,94,-1.083377e-05,277.7706098949866,10.715590715408325,5.609443426132202,4.35022234916687,-0.0039349697,10.265770196914673,0.0866391658782959,0.3628661632537842,914.7157220840454,240.61910696084973,950000,6.78904244023946
285.1221932579793,152.45942234037224,100,95,-1.0810675e-05,279.35038948540614,10.374089002609253,5.432440519332886,4.245839834213257,-0.0008572248,9.980326414108276,0.04576277732849121,0.3477213382720947,925.1065640449524,267.76329721407535,960000,3.743411609256528
285.8265329533352,152.00409357083146,100,96,-1.0811342e-05,278.7429984474228,8.667533874511719,4.527245759963989,3.4875707626342773,-0.0021500047,8.275840759277344,0.045819759368896484,0.34560084342956543,933.7866635322571,265.16389985156326,970000,4.4858096765364905
286.0685246011197,152.65108659031114,100,97,-1.0765418e-05,279.7734964672965,12.848340511322021,6.701339483261108,5.231184482574463,-0.0034659249,12.29465651512146,0.06922769546508789,0.4839751720428467,946.648072719574,261.7328679722116,980000,4.3244335876120745
285.9773162471446,152.57700533942273,100,98,-1.0706232e-05,279.40264222953994,10.923572063446045,5.757446050643921,4.403043031692505,-0.0012342815,10.472994089126587,0.053502559661865234,0.396592378616333,957.5920262336731,262.8550132279769,990000,3.8460686986070454
286.7116869697496,152.7564918326663,100,99,-1.0679169e-05,279.87335613968753,9.167214393615723,4.838836431503296,3.716365337371826,-0.0037037032,8.82337737083435,0.04459118843078613,0.29897308349609375,966.7764701843262,264.7969473569388,1000000,4.2651258982129185
287.0883278914236,152.26024666964432,100,100,-1.0642761e-05,278.52649680925606,11.40528130531311,5.9735870361328125,4.644497632980347,-0.0022045928,10.943910837173462,0.06553101539611816,0.3955073356628418,978.1924788951874,253.41272707631288,1010000,5.1117403888645425
287.71544165181865,152.09717593951734,100,101,-1.0601762e-05,278.3987674884291,10.519109725952148,5.502654790878296,4.278442859649658,-0.0017500658,10.081650733947754,0.08508920669555664,0.3520793914794922,988.7292387485504,256.3644185809389,1020000,4.698900537255067
284.842049219517,152.61723383766147,100,102,-1.0582842e-05,279.16576949429765,10.269439220428467,5.407550096511841,4.159451961517334,-0.0036522553,9.862815141677856,0.047536373138427734,0.35881590843200684,999.0128660202026,262.87092229362247,1030000,4.251573272922326
285.46056901792144,152.73338820299966,100,103,-1.0515528e-05,279.4575523924632,10.598199844360352,5.52676248550415,4.324155330657959,-0.00083146995,10.151089906692505,0.0565190315246582,0.38991260528564453,1009.6258518695831,265.28272198055134,1040000,3.8483204890403537
287.4535282164463,152.85877346829645,100,104,-1.0458559e-05,279.809190870909,10.611821174621582,5.605443954467773,4.3069682121276855,-0.002103803,10.221022367477417,0.045455217361450195,0.3449361324310303,1020.2531740665436,262.76855352544754,1050000,3.7646694736078103
288.044376112838,153.22143775914444,100,105,-1.04222245e-05,280.65799373511646,8.728054285049438,4.549391508102417,3.4951906204223633,-0.0048610084,8.300493240356445,0.07860279083251953,0.34865355491638184,1028.9956901073456,243.3475936076597,1060000,5.103290860071366
286.4332189866915,153.20805984058455,100,106,-1.0398397e-05,280.48051700312135,11.67963433265686,6.175105094909668,4.7573792934417725,-0.0040491847,11.275012493133545,0.04489612579345703,0.3593287467956543,1040.6891198158264,267.2093671706382,1070000,3.923014033712476
