train-AverageReturn,train-AverageDiscountedReturn,LossBefore,Time,ItrTime,n_timesteps,Time-Optimization,Itr,Time-SampleProc,train-PolicyExecTime,train-MinReturn,LossAfter,train-MaxReturn,Time-Sampling,train-EnvExecTime,train-StdReturn,train-NumTrajs
131.37890874909922,74.36186615601119,-1.1494906e-05,917.0585391521454,10.49307656288147,1080000,0.6399035453796387,107,0.048880815505981445,6.228161811828613,44.863168652056,-0.011861807,225.90919973788718,9.803913116455078,3.281970739364624,34.325406335338165,100
125.78663477513996,71.10122485695426,-1.1459993e-05,923.8436715602875,6.7558815479278564,1090000,0.3677651882171631,108,0.0371091365814209,3.993440628051758,20.213166028818044,-0.01062412,199.848564996977,6.350605249404907,2.155571937561035,32.8862568460979,100
135.84132999656674,76.52264709450584,-1.141468e-05,930.493088722229,6.6332643032073975,1100000,0.36056041717529297,109,0.04224371910095215,3.942216396331787,63.999238599441505,-0.0049183657,236.75120063615856,6.230248689651489,2.0896832942962646,34.06358855597813,100
136.94559907478123,78.13118338139179,-1.1361757e-05,937.196130990982,6.68673849105835,1110000,0.36978769302368164,110,0.0398409366607666,3.994056463241577,-5.687367370289254,-0.0076866117,225.48852795782938,6.276900291442871,2.0839571952819824,41.824734301738886,100
132.34572884964467,75.0445038662434,-1.1358748e-05,943.997677564621,6.7849061489105225,1120000,0.38343286514282227,111,0.04485344886779785,4.001720428466797,42.881277132830576,-0.009396295,207.5069872562812,6.356316566467285,2.1521036624908447,33.36246515082965,100
128.37343953346596,72.665287917386,-1.1346318e-05,953.1154572963715,9.098896265029907,1130000,0.4142768383026123,112,0.06580328941345215,5.517675399780273,23.169013925960066,-0.0072029117,217.66361341693664,8.618497371673584,2.8347203731536865,38.12534798641153,100
141.11161022923278,79.8635589734807,-1.130694e-05,963.747269153595,10.605521440505981,1140000,0.3478355407714844,113,0.04405927658081055,6.70002555847168,72.24919623605598,-0.0057361405,232.39152243424502,10.213182926177979,3.208719253540039,34.16132473361288,100
134.19023202612573,75.51566358339777,-1.1309738e-05,970.6841387748718,6.919314622879028,1150000,0.33509182929992676,114,0.10805106163024902,4.189803838729858,45.54208870540592,-0.006860033,245.32760161000365,6.4759533405303955,2.084930896759033,39.42079628554271,100
140.2859350900864,80.02375941295787,-1.1271586e-05,977.7002210617065,7.000442028045654,1160000,0.38009190559387207,115,0.039306640625,4.182827472686768,36.74887096959847,-0.005237654,233.1041197991258,6.580800771713257,2.182431221008301,36.174465841255426,100
142.14977900503732,79.88953659309163,-1.12293355e-05,984.7415242195129,7.025074243545532,1170000,0.35602307319641113,116,0.06383562088012695,4.228535175323486,45.23248180951186,-0.00063716824,247.03233329170274,6.605004787445068,2.1694140434265137,36.06049454158062,100
141.93996887830357,80.1770650246719,-1.120692e-05,992.1653578281403,7.405009746551514,1180000,0.4132845401763916,117,0.035631656646728516,4.372487545013428,73.38604649389984,-0.0034218044,216.06824706413948,6.955793380737305,2.3638200759887695,30.91203834436106,100
145.81233499833212,82.6366063097351,-1.1183868e-05,1002.0636732578278,9.878119230270386,1190000,0.5082435607910156,118,0.052720069885253906,5.888347148895264,30.767292733316598,0.0026767352,219.12643241663665,9.316848754882812,3.141329526901245,31.87021087156802,100
137.02907987361442,77.40749428643689,-1.11478785e-05,1009.8389935493469,7.746944189071655,1200000,0.3373873233795166,119,0.0459895133972168,4.642601728439331,10.975964125757187,-0.007801642,248.4220015665574,7.363262891769409,2.491459846496582,40.2228184445087,100
144.55372000684463,82.05543659109922,-1.1132557e-05,1016.9140481948853,7.0584657192230225,1210000,0.34708714485168457,120,0.06795525550842285,4.254110813140869,43.372976439298895,-0.007929641,229.03344275111996,6.643085241317749,2.1791791915893555,37.56506458101051,100
142.8162230438354,81.3825808522127,-1.1116886e-05,1023.7776610851288,6.845500946044922,1220000,0.44911861419677734,121,0.07494163513183594,4.0252275466918945,48.74271254316934,-0.013066718,251.22791978303758,6.3211939334869385,2.0949835777282715,32.58551404059416,100
142.46891025591987,80.7492542548421,-1.1089449e-05,1031.3718798160553,7.55461859703064,1230000,0.42203497886657715,122,0.045714616775512695,4.614257097244263,46.072002843174914,-0.008690712,234.53290044175677,7.086582899093628,2.2552871704101562,36.0686312961696,100
146.7749390036725,83.18631458659819,-1.1055258e-05,1039.8519995212555,8.45861530303955,1240000,0.4845998287200928,123,0.05855512619018555,5.043142318725586,69.88993004543218,-0.009722604,229.17023113579307,7.914964914321899,2.6293907165527344,33.72300396490469,100
144.52365144855486,82.94560593029026,-1.1032754e-05,1050.3147966861725,10.435925960540771,1250000,0.3509492874145508,124,0.054355621337890625,6.4410719871521,78.49121693517236,-0.012979167,215.6757520780719,10.030367374420166,3.2915842533111572,33.51841735692765,100
150.00108705731935,84.53184100385224,-1.0975343e-05,1058.019544839859,7.4561731815338135,1260000,0.563138484954834,125,0.10236310958862305,4.4418065547943115,57.447654184277184,-0.01355955,224.90443290298842,6.790280342102051,2.1406123638153076,33.47176712286642,100
144.8715347018503,81.84331333404994,-1.0984132e-05,1064.7388541698456,6.701812982559204,1270000,0.3667268753051758,126,0.06354403495788574,3.9608869552612305,52.628096223759826,-0.013768564,240.10350159334806,6.271014213562012,2.1098873615264893,34.84729446662863,100
