train-MaxReturn,n_timesteps,Time-Sampling,train-StdReturn,train-EnvExecTime,ItrTime,train-NumTrajs,train-PolicyExecTime,LossBefore,LossAfter,train-AverageReturn,Time-Optimization,Time,Time-SampleProc,Itr,train-MinReturn,train-AverageDiscountedReturn
22.468035299972698,1330000,31.788991689682007,23.01057810352039,10.979138135910034,33.5169632434845,100,19.880870819091797,-0.017812695,-2.401802,-26.599556714489907,1.5600218772888184,4325.0399334430695,0.16723990440368652,132,-110.93051413199915,-18.874883781763412
83.28813834385065,1340000,31.091341495513916,32.009298304216685,10.646112442016602,32.74821901321411,100,19.495510816574097,-0.014077246,-1.0714146,-26.060795502375676,1.5256059169769287,4357.870064973831,0.1303725242614746,133,-131.96825996566844,-17.351212727342656
65.73057537831468,1350000,31.78933835029602,30.522349819488568,10.902840375900269,33.55313515663147,100,19.938868522644043,0.009594287,-2.8381352,-25.882724678089318,1.5767855644226074,4391.498764514923,0.1856226921081543,134,-104.02670787272528,-17.718907504542614
116.77174992727072,1360000,30.657231092453003,44.647529548845256,10.586412906646729,32.446370124816895,100,19.15198302268982,0.012893457,-6.045366,-27.178454750758036,1.6026184558868408,4424.012722730637,0.18569731712341309,135,-128.8512033930968,-18.20111488978879
102.69078499812092,1370000,31.39853024482727,41.71884014763968,10.822654485702515,33.20874619483948,100,19.625288486480713,-0.02933003,-16.733128,-25.977915576041646,1.5819263458251953,4457.307554721832,0.22634363174438477,136,-169.99512374478053,-16.59342218376205
95.23784373898197,1380000,31.228889226913452,40.933364586535426,10.71578598022461,32.832870960235596,100,19.59016513824463,0.0070017576,-9.517801,-27.232115349173306,1.472917079925537,4490.220862865448,0.1298515796661377,137,-165.32715384928312,-17.432166638516602
97.7244447693156,1390000,31.84380531311035,37.505847913656204,10.979523420333862,33.76780128479004,100,19.926188945770264,-0.018882714,-29.73355,-26.55012560254645,1.7616841793060303,4524.0630786418915,0.16160321235656738,138,-137.00471219973866,-17.315248387204857
69.10236985922089,1400000,34.35497426986694,33.991281779234235,11.67870545387268,36.0703501701355,100,21.647930145263672,0.009221216,-10.320423,-29.392320349222246,1.5614798069000244,4560.206486225128,0.1527388095855713,139,-128.48288922191583,-18.40369041908891
70.22850132634652,1410000,31.863933563232422,34.33265738015218,11.005929470062256,33.529396533966064,100,19.94119119644165,-0.013176953,-7.761222,-23.360021150529793,1.4837183952331543,4593.811695575714,0.18056273460388184,140,-146.6232722864853,-14.560845044084312
155.43329823059017,1420000,30.736055374145508,39.54815821478191,10.705877304077148,32.52566623687744,100,19.13010048866272,0.008163916,-8.952388,-25.43866692841134,1.617300033569336,4626.409065246582,0.17148375511169434,141,-129.1965097577037,-15.879738114871632
