Time-Optimization,train-AverageDiscountedReturn,n_timesteps,train-StdReturn,train-NumTrajs,Time-SampleProc,train-AverageReturn,Time-Sampling,Time,LossAfter,train-MinReturn,train-EnvExecTime,LossBefore,train-MaxReturn,Itr,ItrTime,train-PolicyExecTime
0.366396427154541,-9.898262750362349,220000,33.772286058920365,100,0.08954000473022461,-15.930422847472261,6.164183616638184,148.48280882835388,-0.014523337,-163.60397840176532,2.08471941947937,-1.3969474e-05,82.5205616858112,21,6.620328426361084,3.8807218074798584
0.4516289234161377,-5.7483956433299435,230000,25.15588527734402,100,0.0729525089263916,-8.366785880169141,7.3463804721832275,156.37272262573242,-0.014559743,-83.41518818003573,2.5255322456359863,-1.3950355e-05,43.00696644222439,22,7.871418714523315,4.588277339935303
0.48802781105041504,-4.506971917358534,240000,27.168359715081845,100,0.06450533866882324,-7.351670822661377,8.800214529037476,165.7544457912445,-0.016258456,-74.78073426031698,3.041623830795288,-1.3896032e-05,49.00940945062207,23,9.353185415267944,5.484929084777832
0.32355666160583496,-7.43886994729676,250000,29.061416297692773,100,0.07738971710205078,-10.95386810560939,7.899193525314331,174.08079981803894,-0.014602891,-106.9609427347011,2.7289793491363525,-1.38918385e-05,68.95881451970718,24,8.300405502319336,4.9045493602752686
0.3616466522216797,-6.531030964445777,260000,26.357311589359114,100,0.04310297966003418,-10.328599755665488,5.970007419586182,180.4713475704193,-0.01453793,-70.5144566387091,2.0114388465881348,-1.3860317e-05,64.72638206392548,25,6.374981880187988,3.7664003372192383
0.35874247550964355,-5.476204504962205,270000,29.46525213725511,100,0.03393292427062988,-7.474817812890719,6.010430812835693,186.8910572528839,-0.016093206,-96.58092099693587,2.061856508255005,-1.3847384e-05,69.57654684789094,26,6.40331768989563,3.752127170562744
0.3416569232940674,-1.6057296993360872,280000,23.92917785200382,100,0.0797114372253418,-2.0067742187363824,6.075243711471558,193.40447449684143,-0.015230895,-86.0204421193985,2.0591237545013428,-1.37931665e-05,66.01774170919693,27,6.49683403968811,3.8065855503082275
0.3725728988647461,-6.248454232548547,290000,28.107641212975032,100,0.05261421203613281,-10.770221741630793,6.781128406524658,200.62905550003052,-0.014883171,-94.00327096185275,2.330441951751709,-1.3810723e-05,38.27596328576563,28,7.206606864929199,4.235663890838623
0.4729607105255127,-4.611257464874306,300000,31.049161892376002,100,0.06379294395446777,-7.19364917497437,8.120789766311646,209.30636644363403,-0.015414451,-83.1030571783757,2.7876505851745605,-1.37727975e-05,100.90221000021657,29,8.65779161453247,5.056844472885132
0.4338266849517822,0.6573647173264373,310000,27.007497183569814,100,0.06995439529418945,-0.3132968876857096,8.849648714065552,218.6867229938507,-0.0164134,-93.90587069264986,3.037099599838257,-1.3752511e-05,71.09139212590524,30,9.353923797607422,5.539585113525391
0.4484293460845947,-0.12985008072828305,320000,26.12690125656987,100,0.06852197647094727,-1.5837483375399635,8.708798170089722,227.93775629997253,-0.015111331,-70.9970209406793,2.9743969440460205,-1.3719027e-05,52.00584892401989,31,9.226051092147827,5.449058532714844
0.4963541030883789,-0.20274451892867035,330000,24.096432785543435,100,0.0665433406829834,-0.5387010238558979,8.771928071975708,237.29848980903625,-0.016003676,-64.21764818286374,2.9837026596069336,-1.3683721e-05,60.222559864233055,32,9.335176467895508,5.516839981079102
0.4436759948730469,1.3969875132026437,340000,28.247660977374874,100,0.10228371620178223,2.9460965314452854,8.776207447052002,246.6540083885193,-0.01589233,-141.23106780114787,3.0270397663116455,-1.36814915e-05,70.9392586524509,33,9.3224778175354,5.4745166301727295
0.35845160484313965,2.3457163778019483,350000,28.87392931746024,100,0.04445290565490723,3.6203127597811795,6.358348846435547,253.43997979164124,-0.015050826,-89.51304733129412,2.148589611053467,-1.363286e-05,78.65077590657508,34,6.761512756347656,4.006406545639038
0.34708523750305176,1.1704324832670963,360000,29.003710202931423,100,0.07718157768249512,1.6101402825476037,6.026331186294556,259.90930342674255,-0.013421487,-101.77801715877949,2.0266876220703125,-1.3616448e-05,86.22422397412356,35,6.450854539871216,3.8075413703918457
0.3625812530517578,3.415173063872668,370000,27.803351117891218,100,0.052814483642578125,6.219744437407895,6.120754957199097,266.46276926994324,-0.01587191,-72.57233049210997,2.0830326080322266,-1.3576542e-05,73.75785675165994,36,6.53641152381897,3.8365478515625
0.38123536109924316,3.850667365254828,380000,26.36829143662653,100,0.035767555236816406,6.325783177106313,6.373144865036011,273.27016162872314,-0.0113585275,-83.38016369685077,2.1903181076049805,-1.3564276e-05,67.82447988392133,37,6.790364027023315,3.9734182357788086
0.4215860366821289,6.589008190719204,390000,28.909174503089307,100,0.049384117126464844,11.796636612800992,7.007067441940308,280.76790714263916,-0.012006328,-81.10582320962081,2.3910160064697266,-1.3550525e-05,78.34686804578402,38,7.478322267532349,4.392246246337891
0.43500852584838867,7.430127823191836,400000,25.785741966819483,100,0.06425619125366211,10.930662997177087,9.031197309494019,290.3246123790741,-0.014167599,-60.27433326143918,3.0897598266601562,-1.35289465e-05,75.38526262391423,39,9.530773162841797,5.6472930908203125
0.4737222194671631,11.385133716850826,410000,28.96705646495764,100,0.05704784393310547,18.924444400269355,8.84076714515686,299.7224864959717,-0.014959573,-64.76493198546798,3.0339436531066895,-1.3519614e-05,98.36040360251366,40,9.371946811676025,5.529869794845581
