train-StdReturn,LossBefore,LossAfter,train-AverageReturn,n_timesteps,Itr,Time-Optimization,train-EnvExecTime,train-MinReturn,ItrTime,Time-Sampling,train-PolicyExecTime,train-MaxReturn,Time-SampleProc,train-NumTrajs,train-AverageDiscountedReturn,Time
26.211688565191302,-7.2726275e-06,-0.00093497237,264.22847503121,2130000,212,1.5018134117126465,11.166649103164673,83.39984918316748,28.10185432434082,26.462219715118408,14.568173170089722,278.78147941863256,0.13643741607666016,100,147.59726991496282,6099.197638511658
6.96530248384566,-7.2776625e-06,0.0035329931,266.6421318264696,2140000,213,1.7242727279663086,11.045145034790039,244.88066763122077,28.015622854232788,26.1500301361084,14.380448341369629,278.97223270678575,0.13933992385864258,100,148.82613838837733,6127.303153753281
6.895720007806404,-7.2701196e-06,-0.001506614,267.0302560484564,2150000,214,1.656050682067871,11.004928588867188,225.31078577561232,27.767808437347412,25.918248653411865,14.189863920211792,277.65030902716364,0.19143962860107422,100,148.96313876096403,6155.1851234436035
3.8021207444209306,-7.228271e-06,0.0037830786,270.2755151125732,2160000,215,1.3763549327850342,11.091859579086304,260.3912532268681,27.808791875839233,26.26256823539734,14.432519912719727,278.8543386634657,0.1690812110900879,100,150.33418278930063,6183.060552358627
6.084233136710101,-7.2198086e-06,0.005117894,270.040142198607,2170000,216,1.2002687454223633,11.081006288528442,238.0309763075269,27.751934051513672,26.294074058532715,14.479315280914307,278.5372052462919,0.25577735900878906,100,150.2946237659686,6210.875603199005
4.712641682672511,-7.193065e-06,-0.004776595,268.68307499435036,2180000,217,1.1094024181365967,11.129103899002075,252.19897795748824,27.67509388923645,26.389974117279053,14.53193736076355,278.4202916987524,0.1744375228881836,100,149.67571292623109,6238.615088224411
16.517025913727196,-7.206747e-06,-0.00016327921,269.3645235327805,2190000,218,1.0899276733398438,11.06253695487976,112.88922512318996,27.43280005455017,26.209421634674072,14.416747093200684,281.1253624770384,0.13252544403076172,100,149.9459710097608,6266.116450548172
13.804196947390889,-7.1718737e-06,-0.0069426857,269.99189333959947,2200000,219,1.105992317199707,11.10566759109497,199.00350735653964,27.620840311050415,26.391112565994263,14.547337532043457,280.4744981737802,0.12300848960876465,100,149.9101140689969,6293.800048351288
7.32501046048509,-7.140085e-06,-0.0035951652,271.431525854163,2210000,220,1.1029510498046875,11.147094964981079,227.3678314042842,27.74301290512085,26.51729393005371,14.629561424255371,280.43525610369744,0.1220712661743164,100,150.8074548431513,6321.617924213409
4.8442758637952865,-7.1051563e-06,0.0014389475,270.0419299474091,2220000,221,1.08589768409729,11.06005072593689,255.3409499731293,27.520198822021484,26.300638675689697,14.512158155441284,278.5397533601853,0.13295435905456543,100,150.46724961302505,6349.199528694153
