Time-Sampling,train-NumTrajs,train-AverageDiscountedReturn,train-MaxReturn,ItrTime,Time-SampleProc,train-PolicyExecTime,LossBefore,train-StdReturn,train-AverageReturn,Time,train-MinReturn,Itr,LossAfter,Time-Optimization,train-EnvExecTime,n_timesteps
23.42681097984314,100,60.04357971824993,190.51631672553,24.69965958595276,0.1642303466796875,14.246672630310059,-1.1367031e-05,31.740415032679998,101.16449442588184,3657.906591653824,29.36926001146736,146,-0.014588168,1.1079990863800049,8.485283136367798,1470000
23.361690998077393,100,61.33207889161251,180.0400066526853,24.591215133666992,0.12074112892150879,14.221440553665161,-1.1343773e-05,32.08360308495765,103.62457502061105,3682.5581834316254,14.896936349362962,147,-0.014864594,1.1079425811767578,8.43490219116211,1480000
23.298837661743164,100,68.13767762095755,195.82664075014262,24.545507192611694,0.14199161529541016,14.191030263900757,-1.1290076e-05,29.71790460466264,114.09666709987509,3707.1659922599792,32.931917758138326,148,-0.01549386,1.1038639545440674,8.42132830619812,1490000
23.50343346595764,100,64.24270841359017,204.29659844761386,24.758979082107544,0.1580667495727539,14.35904860496521,-1.1265021e-05,35.98827431453271,107.91584647880737,3731.9889969825745,28.679972113666917,149,-0.014463999,1.096703052520752,8.443235635757446,1500000
23.58993148803711,100,67.41212254461442,182.1382376266751,24.835394620895386,0.1273493766784668,14.478623151779175,-1.1213046e-05,33.726606591065625,112.5975839596327,3756.8885083198547,29.27601693006392,150,-0.016639838,1.1173477172851562,8.412719488143921,1510000
23.436028242111206,100,67.20057598248187,198.15612860591784,24.658822774887085,0.12500619888305664,14.34285855293274,-1.1189558e-05,35.96020155582272,112.97086245315057,3781.6188027858734,20.39425189887252,151,-0.015073815,1.0970673561096191,8.39432668685913,1520000
23.391010522842407,100,67.03621255689754,193.3301663888603,24.642014503479004,0.12451052665710449,14.295593023300171,-1.1150518e-05,34.95989404771251,112.658742396581,3806.330359697342,30.19531797694944,152,-0.014583123,1.1254100799560547,8.391807556152344,1530000
23.372137784957886,100,70.52535642492809,249.37405754791226,24.61102795600891,0.12134194374084473,14.339389324188232,-1.1135381e-05,37.84053192933486,118.49630614317319,3831.0028693675995,6.49340619142764,153,-0.014419011,1.1168386936187744,8.345604181289673,1540000
23.34457230567932,100,66.13737077558692,185.31136776160437,24.545233011245728,0.12110781669616699,14.284783840179443,-1.1104164e-05,34.83808721322279,111.16806855228604,3855.607428073883,-9.262258703236267,154,-0.014845702,1.0788438320159912,8.36105489730835,1550000
23.346822500228882,100,71.68920369391883,218.90499775666947,24.612301111221313,0.12136960029602051,14.22369647026062,-1.1077155e-05,39.35109989388261,121.20609388605205,3880.2802650928497,27.283556230226647,155,-0.0151443295,1.1434473991394043,8.430669784545898,1560000
23.385217905044556,100,71.92374874413673,215.74719675375025,24.641427040100098,0.14458656311035156,14.258988618850708,-1.1095291e-05,36.57132566288711,123.42145526242695,3904.987226486206,28.504107567146693,156,-0.014479566,1.1107547283172607,8.429282903671265,1570000
23.77755355834961,100,73.86987655546433,204.82310414389875,25.02767062187195,0.12369108200073242,14.598566770553589,-1.1029311e-05,35.72552544993715,125.31917637716491,3930.0765187740326,42.471345140315755,157,-0.012268731,1.1257314682006836,8.474793672561646,1580000
23.416455030441284,100,74.06578347182551,202.53030139714724,24.658573150634766,0.13143348693847656,14.342546224594116,-1.1030518e-05,33.918257161184705,125.54075143396233,3954.7984731197357,51.306504244520745,158,-0.015916212,1.1099574565887451,8.377382040023804,1590000
