Time,train-AverageDiscountedReturn,ItrTime,Time-SampleProc,train-NumTrajs,train-MinReturn,Itr,Time-Sampling,train-AverageReturn,LossBefore,LossAfter,train-PolicyExecTime,n_timesteps,train-StdReturn,train-MaxReturn,Time-Optimization,train-EnvExecTime
4731.7518565654755,22.668925105356493,25.144009113311768,0.1125802993774414,100,28.208602885038573,186,23.964643955230713,31.424635309667114,1.8310548e-08,-0.00101846,14.15158987045288,1870000,1.2404542426787657,34.32966799815426,1.0660438537597656,9.109599351882935
4756.9457902908325,22.387786514680464,25.128226280212402,0.1360464096069336,100,27.99162654523626,187,23.93549108505249,31.22046434805759,-3.0517577e-09,-0.0017248978,14.098128318786621,1880000,1.1687506873066957,33.95100875733987,1.0556888580322266,9.126725673675537
4782.131104469299,22.64529573612452,25.12603259086609,0.11868166923522949,100,28.48602843010951,188,23.95840096473694,31.352924497462254,1.2207031e-08,-0.0019424255,14.17496919631958,1890000,1.0747976169724842,33.42961884469826,1.0482711791992188,9.074557781219482
4807.192059755325,22.758042382645225,24.992746353149414,0.10758280754089355,100,28.524031867494323,189,23.82206082344055,31.48946476620683,-1.525879e-08,-0.0016421402,14.06035828590393,1900000,1.1960528524252936,33.94815565608495,1.062377691268921,9.05990481376648
4832.499114274979,22.823048576410198,25.242973804473877,0.11547183990478516,100,28.312605386839856,190,23.89791464805603,31.591292190590046,-3.2424927e-09,-0.003013346,14.089579582214355,1910000,1.1299867922468352,33.98224068253266,1.2290067672729492,9.103816509246826
4858.047825098038,22.712016192434408,25.48413372039795,0.10465526580810547,100,28.594502467000567,191,23.949437141418457,31.460757417596298,1.2207031e-08,-0.0008407455,14.148631572723389,1920000,1.0888538301935695,33.665228763683594,1.4292712211608887,9.089344501495361
4883.893479585648,22.622585051453534,25.763012647628784,0.11236000061035156,100,28.54859472487101,192,24.573633193969727,31.430479202456755,-9.155274e-09,-0.00062984467,14.612800121307373,1930000,1.118400187819996,33.724706407275455,1.07588529586792,9.239989995956421
4909.023659467697,22.882216195219577,25.06916069984436,0.110565185546875,100,28.349734297232295,193,23.875220775604248,31.681479667472182,3.0517577e-09,-0.0022462036,14.084187030792236,1940000,1.0953567228619567,33.77657817744674,1.0825762748718262,9.07590389251709
4934.252556800842,22.65180444985083,25.1728572845459,0.1129910945892334,100,27.666389026429552,194,23.995509386062622,31.429126563034938,3.0517577e-09,-0.0012618378,14.219904899597168,1950000,1.2221213539161884,34.44428027317421,1.0636651515960693,9.074594497680664
4959.496427297592,22.666010723153317,25.18549680709839,0.1158456802368164,100,28.47026679159106,195,24.001625537872314,31.5199117422085,-4.196167e-09,-0.00056901586,14.155269145965576,1960000,1.1991515140868687,34.43408528046459,1.0672366619110107,9.13506031036377
