train-EnvExecTime,train-AverageDiscountedReturn,LossBefore,train-MaxReturn,Time-SampleProc,n_timesteps,ItrTime,train-StdReturn,train-AverageReturn,Itr,LossAfter,train-MinReturn,train-PolicyExecTime,Time-Optimization,Time,train-NumTrajs,Time-Sampling
3.018298864364624,18.959602929720546,-0.005253015,95.73890395769953,0.011317729949951172,220000,8.909485101699829,32.072308817495134,35.89698011625764,21,-0.5763414,-72.87764374513038,5.1021294593811035,0.5045201778411865,150.26668071746826,100,8.392980098724365
2.803148031234741,26.701366696670817,-0.0146442875,95.25055568520263,0.013578653335571289,230000,8.41236138343811,28.170218772204088,50.32991483789701,22,-0.014881103,-23.254627961789105,4.811610221862793,0.5329399108886719,158.70161128044128,100,7.865494728088379
2.822657346725464,29.004168576430423,0.010940918,103.15227287292284,0.013088703155517578,240000,8.36248517036438,24.8801940579073,54.29464074994493,23,-0.13644588,-25.486676678808095,4.71909499168396,0.5560116767883301,167.10104656219482,100,7.792980909347534
2.8222358226776123,26.532807252849267,0.0017180054,95.14182999288472,0.011389970779418945,250000,8.482260465621948,23.07710092207547,50.541396035000204,24,-0.046707496,-41.103088590261194,4.815614700317383,0.5765011310577393,175.60970067977905,100,7.894103050231934
2.7851645946502686,28.55459252942728,-0.03028534,96.3712340760608,0.012790441513061523,260000,8.289401531219482,19.49659948216724,53.73830227791376,25,-0.071174026,-8.895438930837429,4.68100118637085,0.5629277229309082,183.92836689949036,100,7.713181495666504
2.762404441833496,31.73854685637442,-0.030805957,92.92394478253337,0.016142845153808594,270000,8.24720573425293,21.183200708838495,58.72749583501214,26,-0.06378467,-63.22935779904573,4.660794496536255,0.5527865886688232,192.21095299720764,100,7.67753791809082
2.864276170730591,32.053931595296,0.009729767,100.9374586180581,0.015227556228637695,280000,8.821428298950195,16.328963485267824,58.663687160459624,27,-0.042190764,15.072507319454898,5.047811985015869,0.6268045902252197,201.0599536895752,100,8.179085731506348
2.764075517654419,31.863607325772186,0.0065820557,90.79117167246251,0.019594192504882812,290000,8.488597631454468,18.761329478314863,58.37719796797351,28,-0.064331,-18.396223513649478,4.8258867263793945,0.6274268627166748,209.57562041282654,100,7.840817928314209
3.9757938385009766,40.92497148269763,-0.008709692,100.18866827578903,0.014119386672973633,300000,11.792455434799194,16.29178441344455,73.10838251948374,29,-0.09868618,-31.405541403020663,6.878052711486816,0.5648593902587891,221.39565229415894,100,11.21316409111023
2.808284044265747,44.873269706543994,0.002659729,122.23182694892247,0.014615774154663086,310000,8.698977947235107,17.033622295904163,79.44425441760083,30,-0.049208567,17.5356918657759,4.983935832977295,0.6306936740875244,230.1189968585968,100,8.053292274475098
2.8654370307922363,42.42337459072814,-0.016142992,121.81977738336671,0.014704465866088867,320000,8.756656885147095,22.772917283466793,76.3559275421654,31,-0.08186527,5.310652014778386,5.034129858016968,0.5766139030456543,238.90101671218872,100,8.16502571105957
3.962411403656006,45.00101656664265,-0.057683617,119.0799687365567,0.01655411720275879,330000,11.782132625579834,28.87539850974801,80.024114322793,32,-0.103137866,-31.95109358197987,6.883867263793945,0.5610039234161377,250.70615148544312,100,11.204264163970947
3.453859806060791,44.16994508307285,-0.0051493896,113.68519585427758,0.018471479415893555,340000,10.488038539886475,22.635064671260412,78.44944477680319,33,-0.017582715,6.4074615486404785,6.0241522789001465,0.666590690612793,261.21867394447327,100,9.802673816680908
3.0604231357574463,47.15537481573898,0.004012219,109.62970722027276,0.012707710266113281,350000,9.422734022140503,21.54140210161292,82.61518660905821,34,-0.030015698,-1.6065680288355253,5.507943153381348,0.5492584705352783,270.6696410179138,100,8.86049509048462
2.804333209991455,46.745539207720306,0.0018639526,129.56521977073518,0.0128021240234375,360000,8.6257004737854,25.910485850553272,82.53950793784733,35,-0.050252687,-11.71902105627845,4.995580673217773,0.5410711765289307,279.314373254776,100,8.071601629257202
3.025391101837158,48.69919695229889,0.009027893,115.27759617914582,0.016492366790771484,370000,9.648698568344116,23.39795435550215,86.46554736099829,36,-0.01804143,4.590041864586944,5.50934100151062,0.8119256496429443,288.98383593559265,100,8.819711446762085
4.3590288162231445,42.98134466644781,0.00029784546,117.22820732717499,0.022291183471679688,380000,13.671217203140259,19.08499827775278,77.19754572472061,37,-0.056197338,10.08709187516982,8.178516149520874,0.6984941959381104,302.68356442451477,100,12.950065851211548
