LossBefore,LossAfter,Time-Sampling,train-MinReturn,Itr,Time-Optimization,train-AverageReturn,train-PolicyExecTime,train-StdReturn,train-MaxReturn,n_timesteps,Time,Time-SampleProc,train-AverageDiscountedReturn,train-EnvExecTime,ItrTime,train-NumTrajs
-3.6621095e-08,-0.011362585,23.60438632965088,75.30526778465196,165,1.0972440242767334,164.2919832053879,14.415367126464844,39.89735403248095,263.207888876829,1660000,4177.06663942337,0.14270305633544922,91.48994350402708,8.481380462646484,24.84504771232605,100
2.746582e-08,-0.0065308777,23.72134780883789,98.68371643417191,166,1.1234054565429688,164.99881786836312,14.505677223205566,34.80729754623745,256.10301200945497,1670000,4202.104858875275,0.12646865844726562,92.08150158900531,8.500749111175537,24.971961975097656,100
-1.8310548e-08,-0.009551428,23.734666347503662,43.27886834693555,167,1.1120421886444092,163.48941324369542,14.504379272460938,35.176052174938064,235.91140316371016,1680000,4227.140845298767,0.12481355667114258,90.78516447955504,8.499819278717041,24.97259759902954,100
-1.8310548e-08,-0.008510645,23.620519876480103,67.81369079235026,168,1.1227171421051025,166.8814582532081,14.400421619415283,39.834733260831385,257.85702763394454,1690000,4252.065130710602,0.11646914482116699,93.29835648729663,8.501223087310791,24.86043381690979,100
-1.8310548e-08,-0.010930536,23.585610151290894,88.40059494895709,169,1.1037797927856445,166.50600709393098,14.384622812271118,37.95591660891252,289.75702263653244,1700000,4276.955208539963,0.13354158401489258,92.11789143468079,8.490834712982178,24.823662757873535,100
-6.1035155e-09,-0.010077881,23.608150720596313,69.50831142530342,170,1.1128416061401367,170.48453159223698,14.475268602371216,39.46547326454044,259.877188408042,1710000,4301.858875274658,0.12163066864013672,95.71366105289077,8.418421745300293,24.843421697616577,100
0.006002884,-0.010179541,23.640825748443604,75.07122937846043,171,1.1133575439453125,169.4211567931049,14.46351432800293,39.727037594309266,262.4109501983329,1720000,4326.808787107468,0.12688279151916504,95.14777556365378,8.466697931289673,24.8821120262146,100
-1.0681152e-08,-0.011747493,23.726126194000244,72.53296794837237,172,1.1268317699432373,176.28470225841778,14.506049871444702,43.38084843005153,261.0110723682396,1730000,4351.847796916962,0.12018609046936035,99.36847173715466,8.501626968383789,24.9741268157959,100
-1.8310548e-08,-0.012327173,23.486314058303833,52.83470842784998,173,1.0918314456939697,175.48142232769706,14.354370594024658,39.33225781212183,263.19336800285254,1740000,4376.623235940933,0.12636446952819824,98.02676968960328,8.42563247680664,24.705509424209595,100
6.1035155e-09,-0.011392287,23.677265405654907,97.98641942740606,174,1.0971755981445312,174.88778244216158,14.550513982772827,37.49804469364983,283.74408431280006,1750000,4401.602609634399,0.1465470790863037,97.7912295596592,8.422003984451294,24.92164134979248,100
