train-StdReturn,train-NumTrajs,LossAfter,train-AverageReturn,train-PolicyExecTime,n_timesteps,Time-Sampling,train-MinReturn,train-AverageDiscountedReturn,train-MaxReturn,LossBefore,train-EnvExecTime,ItrTime,Time-SampleProc,Time-Optimization,Time,Itr
26.789871616230933,100,-0.01424706,-9.356359352951332,3.758711338043213,220000,6.004594326019287,-95.9860688083347,-6.655857961401169,61.32114115431981,-1.3829297e-05,2.056762218475342,6.47258996963501,0.10189962387084961,0.36584997177124023,147.75861620903015,21
28.77146967297279,100,-0.014542657,-1.748549975111479,4.380478858947754,230000,7.0075719356536865,-85.63973965010507,-2.233081796963001,53.01632294128894,-1.3807572e-05,2.412517547607422,7.557439804077148,0.06267952919006348,0.4869227409362793,155.33543348312378,22
28.92098537639711,100,-0.01434345,-0.45876745286871495,5.617523670196533,240000,8.95186996459961,-78.26359611801931,-1.5642141610018572,69.18688622655847,-1.3800287e-05,3.062990665435791,9.485329866409302,0.08444881439208984,0.4483036994934082,164.8484148979187,23
24.72464393245707,100,-0.01488246,4.187140549632496,5.181262016296387,250000,8.318446636199951,-59.489347081853566,1.4898878297891622,58.48701239693103,-1.3792602e-05,2.883680582046509,8.727282285690308,0.04298138618469238,0.3655354976654053,173.6040313243866,24
27.91712199444862,100,-0.012682609,4.724871627512194,3.716107130050659,260000,5.929595708847046,-64.96560796389662,1.6235501495081672,79.28853610084852,-1.3787807e-05,2.0261406898498535,6.326836347579956,0.028917789459228516,0.36812257766723633,179.94695448875427,25
27.140628861617795,100,-0.0116061615,6.067910447978792,3.7124433517456055,270000,5.967874526977539,-68.41023111355337,1.8519398392799977,75.49118186642265,-1.3770462e-05,2.050593376159668,6.368622064590454,0.044339656829833984,0.3561668395996094,186.33160758018494,26
27.24711581378665,100,-0.01292707,9.45749293803018,3.79919171333313,280000,6.047704696655273,-61.63756420276535,4.534016831133242,60.86233147594199,-1.37382685e-05,2.0628902912139893,6.4497058391571045,0.034449100494384766,0.3672199249267578,192.7994203567505,27
29.91635550181941,100,-0.011238497,7.407721150843441,4.2139060497283936,290000,6.678354024887085,-76.91064326213362,3.495728264151172,80.34060629810054,-1.3708051e-05,2.260406255722046,7.108536720275879,0.053775787353515625,0.37614870071411133,199.92512249946594,28
30.544913480039593,100,-0.01303438,5.996659069897233,4.874378442764282,300000,7.8199663162231445,-79.80375585744126,2.253933946993646,71.95945050419326,-1.3650741e-05,2.7055857181549072,8.293888330459595,0.05755043029785156,0.41594600677490234,208.23816108703613,29
32.62278487214069,100,-0.01429692,12.4785343626678,5.490507364273071,310000,8.769894123077393,-112.4316824418055,6.206807428025643,95.28796126562715,-1.3642367e-05,3.0113613605499268,9.274208307266235,0.06305766105651855,0.4408681392669678,217.53866028785706,30
30.409026426438544,100,-0.012990359,9.967317413445222,5.427607297897339,320000,8.656948804855347,-51.36189400850404,4.467781682138311,97.87860803590034,-1.3608669e-05,2.9654645919799805,9.202029705047607,0.10846710205078125,0.436267614364624,226.76657915115356,31
29.39551765364087,100,-0.014510505,20.499436789488037,5.445326089859009,330000,8.676785469055176,-43.11159595444937,10.776580669715399,97.59342855107678,-1.35793525e-05,2.970980405807495,9.20754075050354,0.06636333465576172,0.46408891677856445,236.00254440307617,32
30.799250394060795,100,-0.015737353,15.805289642871854,5.532146215438843,340000,8.827289819717407,-49.89419127140456,7.784469887307407,86.92386451248937,-1.3527025e-05,3.0286662578582764,9.359988927841187,0.07103800773620605,0.46127748489379883,245.39165019989014,33
34.371280100392276,100,-0.012885298,18.068025171139425,4.27694296836853,350000,6.817759275436401,-66.45159123719559,9.63151237771141,116.65452539123488,-1.3504969e-05,2.3307101726531982,7.213300943374634,0.04433393478393555,0.35094451904296875,252.63259387016296,34
30.163117541584807,100,-0.016329624,22.08281785355816,3.759779930114746,360000,5.976294040679932,-66.97488081080496,11.535160342118274,86.61544614101437,-1.3465546e-05,2.0303125381469727,6.396896839141846,0.08227777481079102,0.3381032943725586,259.0476005077362,35
29.13383401258977,100,-0.011474351,20.203216325549622,3.812495231628418,370000,6.0838847160339355,-79.89643418327977,10.100391155398064,92.08102635076779,-1.3427625e-05,2.0805861949920654,6.487514495849609,0.045110225677490234,0.35811805725097656,265.55111861228943,36
28.9815114547783,100,-0.009913506,30.48818384953252,3.835635185241699,380000,6.119300603866577,-48.32272479461838,16.42357284648265,110.78783655680876,-1.3406774e-05,2.0873947143554688,6.543315649032593,0.05058407783508301,0.3731369972229004,272.1104483604431,37
29.17877246009616,100,-0.010101676,35.65193982504307,4.420801877975464,390000,7.014122009277344,-47.040081771994046,19.529634038274725,107.6199710939133,-1.3376976e-05,2.378828287124634,7.445413589477539,0.04865884780883789,0.3822627067565918,279.5743727684021,38
30.841668218558784,100,-0.013099955,35.51745308644026,5.330425500869751,400000,8.51992416381836,-64.13451881469535,19.26421064315432,101.1602396333353,-1.3358259e-05,2.928647756576538,9.018163919448853,0.05520892143249512,0.44276857376098633,288.61069774627686,39
32.082111989923476,100,-0.0106320605,33.85885349779994,5.498153448104858,410000,8.805013179779053,-74.76491611077209,18.197760334622675,108.51477179599941,-1.3331414e-05,3.0283777713775635,9.378141403198242,0.1228952407836914,0.4499528408050537,298.0144259929657,40
33.45894293817745,100,-0.012811161,32.182534154480706,5.650604724884033,420000,8.989656448364258,-51.528164980990745,16.989707055692534,116.88558747784336,-1.3276925e-05,3.066567897796631,9.368345975875854,0.03400707244873047,0.3444337844848633,307.40918159484863,41
32.38191843333811,100,-0.010191702,36.337465707972804,3.6882972717285156,430000,5.864703178405762,-91.86543297603892,19.058662397830048,103.6373510574998,-1.3255561e-05,1.9889018535614014,6.265730381011963,0.061792850494384766,0.33892393112182617,313.68999576568604,42
31.72148480851365,100,-0.009612754,38.96183866597087,3.711899518966675,440000,5.920443773269653,-37.207560174601305,21.02788509979553,115.40069375649777,-1.32159e-05,2.0094590187072754,6.333051443099976,0.04290914535522461,0.36949610710144043,320.0403699874878,43
31.783762841253232,100,-0.011985444,43.552380728258385,3.8460583686828613,450000,6.116544008255005,-77.44944498832614,23.782107930780914,123.78154925184309,-1.3179213e-05,2.078725576400757,6.535088777542114,0.05952811241149902,0.35875964164733887,326.5914373397827,44
31.506768444824257,100,-0.011198665,45.47617745724373,4.340745210647583,460000,6.906863689422607,-36.18006645070017,25.194113292950984,123.7029805137792,-1.3153655e-05,2.354551315307617,7.340523958206177,0.06128191947937012,0.3720974922180176,333.9494843482971,45
32.43086734932965,100,-0.008955619,46.62217501019033,4.742531776428223,470000,7.569800138473511,-31.335018222425425,24.984716364910643,134.87835681852167,-1.3121282e-05,2.597066640853882,8.082379817962646,0.06269478797912598,0.4496116638183594,342.0498058795929,46
32.23105769981198,100,-0.012743719,51.23070036601513,5.664973020553589,480000,8.995542526245117,-63.85080040539958,27.944844821442306,124.17282852132952,-1.30861235e-05,3.056819200515747,9.532607793807983,0.059687137603759766,0.47710227966308594,351.6102554798126,47
31.920507568889448,100,-0.013315341,56.813926507447334,5.569012641906738,490000,8.915162086486816,-24.034517946308508,31.347538570796907,143.52413512122408,-1.30542685e-05,3.0760531425476074,9.447081089019775,0.06405878067016602,0.4675126075744629,361.0824019908905,48
33.284407446127744,100,-0.01229986,55.43734577390356,5.629123210906982,500000,8.995784282684326,-28.3204861749336,29.98741533259731,128.95960784956,-1.3025933e-05,3.087747097015381,9.521423816680908,0.07887458801269531,0.44632792472839355,370.6297254562378,49
36.87281762419579,100,-0.014921466,57.75949941516177,3.9838764667510986,510000,6.363484859466553,-28.605396601371705,32.066888429559015,148.67723283155084,-1.2990609e-05,2.1806342601776123,6.76436185836792,0.0418248176574707,0.35878753662109375,377.4204144477844,50
29.079021426188262,100,-0.013989685,66.18638356889467,3.808058023452759,520000,6.070543527603149,-8.009132814060225,37.34293583618897,126.57550749009138,-1.2950595e-05,2.0733375549316406,6.474747180938721,0.04282021522521973,0.36115503311157227,383.91206669807434,51
29.732763237457814,100,-0.012716364,63.84474004539994,3.8913686275482178,530000,6.151405572891235,-37.9361904426902,35.18489497491189,133.62069156500306,-1.2910341e-05,2.0704445838928223,6.567009687423706,0.04181027412414551,0.3735818862915039,390.49857544898987,52
32.85911464534275,100,-0.01274116,68.01333702692776,4.035887718200684,540000,6.440113306045532,-19.469451115979567,37.75754527206576,143.9256117604137,-1.2888971e-05,2.2023892402648926,6.875240087509155,0.049211740493774414,0.3855903148651123,397.3926088809967,53
36.51332763315434,100,-0.011339619,70.11155140012598,4.338644027709961,550000,6.940549850463867,-35.053417261393975,39.15033138096462,149.25640639006056,-1.2829422e-05,2.3859071731567383,7.410822868347168,0.09990119934082031,0.37014222145080566,404.822523355484,54
30.871936511893345,100,-0.013898765,74.94616882888069,5.167112588882446,560000,8.256343126296997,-22.33634956586943,42.81746208497866,139.48964511225796,-1.28040965e-05,2.832206964492798,8.808623790740967,0.1129159927368164,0.4391016960144043,413.6489679813385,55
31.19412940045282,100,-0.014073544,75.50033428415715,5.566120862960815,570000,8.877549171447754,-68.70245451727735,42.459844806830915,149.70948004002975,-1.2758221e-05,3.041188955307007,9.384068965911865,0.06533598899841309,0.44083690643310547,423.05901074409485,56
32.208694503471015,100,-0.006418907,80.06232777532865,5.715608835220337,580000,9.135005950927734,6.366008044667492,45.807567252797405,143.39690063036807,-1.2742346e-05,3.1427242755889893,9.549702882766724,0.05306291580200195,0.36135220527648926,432.63458347320557,57
