ItrTime,n_timesteps,train-MaxReturn,LossBefore,LossAfter,train-MinReturn,train-EnvExecTime,train-NumTrajs,Itr,Time-SampleProc,train-AverageDiscountedReturn,Time,Time-Sampling,train-StdReturn,Time-Optimization,train-PolicyExecTime,train-AverageReturn
6.03416895866394,220000,73.73090067344958,-1.3883506e-05,-0.019771881,-117.14914972330918,2.0086026191711426,100,21,0.044463157653808594,-15.143810471037488,137.46785926818848,5.753657579421997,30.7750302138921,0.23584556579589844,3.5552330017089844,-22.645637775369433
6.565200090408325,230000,36.63780696098177,-1.3874998e-05,-0.019414205,-85.32862082034848,2.2217864990234375,100,22,0.04471254348754883,-7.634062026873761,144.04483652114868,6.2585039138793945,25.59849166496568,0.26175379753112793,3.831820011138916,-12.901998477199554
6.512263774871826,240000,35.826046057516095,-1.384154e-05,-0.018320149,-105.7371296861183,2.197206497192383,100,23,0.04468417167663574,-8.939567120041815,150.56939840316772,6.254100322723389,25.143739384387025,0.21318840980529785,3.846745252609253,-15.220007896273312
6.200547933578491,250000,76.20114469761266,-1.3798899e-05,-0.019606976,-129.2584784679416,2.07806658744812,100,24,0.041643381118774414,-8.93521989747469,156.78008222579956,5.947883605957031,30.362829446443563,0.21078824996948242,3.6769707202911377,-14.687136213015298
5.963742256164551,260000,44.623685037446336,-1.3782988e-05,-0.018850636,-92.46411246673316,1.989274501800537,100,25,0.04480290412902832,-6.619138681000891,162.75400638580322,5.67675518989563,23.21794872422945,0.24196839332580566,3.4988653659820557,-11.067130032868967
6.464562654495239,270000,54.06338578130038,-1.3755335e-05,-0.017568698,-111.88892757880258,2.1703171730041504,100,26,0.04487752914428711,-6.630293862328035,169.22991371154785,6.207461595535278,25.632224050558417,0.21196651458740234,3.8337464332580566,-10.376394905136971
6.440774917602539,280000,70.3976295465904,-1.3720859e-05,-0.020913651,-94.2558549104357,2.1550426483154297,100,27,0.044296979904174805,-6.016648017575125,175.681494474411,6.155869722366333,25.658067685617173,0.2402493953704834,3.798765182495117,-9.840725529221523
6.292974472045898,290000,55.85717306589105,-1.3705533e-05,-0.021637848,-106.11659199147992,2.1288869380950928,100,28,0.04778552055358887,-12.138354956890577,181.98604536056519,6.017843008041382,34.948561369729234,0.22707891464233398,3.6905553340911865,-19.021010237740278
6.367414712905884,300000,48.907251607613794,-1.3689403e-05,-0.019334259,-94.29886074426354,2.136240243911743,100,29,0.05172157287597656,-10.129598946399065,188.364266872406,6.107314586639404,28.002749428842197,0.2081289291381836,3.771183490753174,-15.510369761178616
6.171165227890015,310000,33.449401557940575,-1.3671222e-05,-0.018774204,-104.98046344427654,2.0591375827789307,100,30,0.08147764205932617,-11.146491631240128,194.5460546016693,5.865530967712402,28.476706509219518,0.2239673137664795,3.6129720211029053,-17.07998894686031
6.174707889556885,320000,39.100763197755235,-1.3632532e-05,-0.020125331,-122.07431283054525,2.06778621673584,100,31,0.040727853775024414,-9.293038724323385,200.73242163658142,5.912038326263428,30.305994513843576,0.22165656089782715,3.6513967514038086,-13.909818114033847
