train-EnvExecTime,train-MaxReturn,LossBefore,train-StdReturn,train-NumTrajs,Time,train-AverageReturn,Time-SampleProc,train-MinReturn,Time-Optimization,Itr,ItrTime,Time-Sampling,train-PolicyExecTime,LossAfter,train-AverageDiscountedReturn,n_timesteps
4.908752679824829,27.965108289950432,-1.4020897e-05,24.96365849453692,100,458.0084738731384,-23.09079476943586,0.1862943172454834,-77.6421715595716,0.4336588382720947,21,23.55856466293335,22.937784433364868,17.574663400650024,-0.013053038,-13.401252132286912,220000
4.918903350830078,47.92480619598479,-1.3974257e-05,19.14297246469495,100,480.98449325561523,-18.941166523438763,0.13200163841247559,-65.93347045310246,0.42029619216918945,22,22.953503847122192,22.3996479511261,16.998279809951782,-0.01111021,-11.39538102483554,230000
5.118625164031982,34.25145359389453,-1.3967563e-05,18.925907291762183,100,503.96166944503784,-20.75258389967335,0.1528186798095703,-73.19549318129874,0.49698686599731445,23,22.95743417739868,22.306480646133423,16.730547189712524,-0.01161042,-12.437142482583145,240000
4.7317516803741455,35.4212842614794,-1.392188e-05,19.672511407951536,100,525.739405632019,-17.616176566076355,0.1746363639831543,-64.38227346175239,0.4417414665222168,24,21.761082410812378,21.143535614013672,15.955462217330933,-0.010881014,-9.912771437513399,250000
5.021292686462402,28.938714833651883,-1.3926147e-05,16.564357140361114,100,548.8884620666504,-16.571922303411238,0.20673465728759766,-60.94281905527281,0.47306275367736816,25,23.129680633544922,22.445272207260132,16.971063137054443,-0.011814807,-10.210432958716096,260000
5.0073933601379395,31.513558703778703,-1.3891011e-05,21.57968147006457,100,571.7089478969574,-18.365439169377115,0.15614080429077148,-82.18384146086763,0.43874597549438477,26,22.798299074172974,22.20133137702942,16.709523677825928,-0.01191282,-10.757561228354817,270000
4.718042612075806,26.08745044256119,-1.3884682e-05,18.544697597245072,100,592.4074020385742,-16.450997794744996,0.22020745277404785,-69.35328752146138,0.43176865577697754,27,20.683453798294067,20.02797293663025,14.8751380443573,-0.009993766,-9.014782331949057,280000
5.011482238769531,32.524394222127555,-1.3845538e-05,17.778297799209852,100,613.4326305389404,-16.123142059433576,0.1432819366455078,-61.623518018487374,0.4690678119659424,28,21.0123872756958,20.398788690567017,14.930697679519653,-0.011248943,-10.034726385389517,290000
4.9369797706604,52.83836253188135,-1.38323385e-05,20.602989815902124,100,637.1698260307312,-8.700242699606108,0.1517338752746582,-81.79899852457292,0.4327392578125,29,23.71911120414734,23.133432626724243,17.68587613105774,-0.010780688,-4.75616623332392,300000
4.8231894969940186,54.95485415189872,-1.3817939e-05,20.924266565152276,100,659.3313508033752,-15.23609240503208,0.1718909740447998,-71.14864508069464,0.5904176235198975,30,22.14398717880249,21.380273818969727,16.109505891799927,-0.011129455,-9.554772023379211,310000
