train-PolicyExecTime,train-MinReturn,train-NumTrajs,n_timesteps,Time-Optimization,ItrTime,LossAfter,Itr,train-AverageReturn,train-MaxReturn,train-AverageDiscountedReturn,Time-SampleProc,LossBefore,train-StdReturn,Time-Sampling,train-EnvExecTime,Time
4.708474636077881,208.23939772709275,100,730000,0.383120059967041,9.170775175094604,-0.0036189505,72,228.95554991456177,238.3611568160872,130.42689702728387,0.08908343315124512,-1.1929098e-05,5.21171907703719,8.698132276535034,3.719992160797119,744.141640663147
6.265912294387817,191.79059406506823,100,740000,0.41376399993896484,12.072139024734497,-0.0025950915,73,228.29024071331554,238.75549741640404,130.22752621579681,0.06334352493286133,-1.1915251e-05,6.784616677886367,11.594441890716553,4.989638090133667,756.2291753292084
5.787973880767822,175.83224672564597,100,750000,0.41466450691223145,11.155634880065918,-0.0030511061,74,227.3190464386337,239.34187903528434,129.7702491287967,0.05377626419067383,-1.187775e-05,8.55906826537698,10.686871528625488,4.577176809310913,767.4043972492218
5.685935974121094,202.36450225117713,100,760000,0.36879754066467285,10.909780502319336,-0.0039507775,75,228.63442162057385,237.9198877606175,130.42299961847957,0.04690194129943848,-1.1834521e-05,5.373706504430707,10.493497371673584,4.494817733764648,778.3329381942749
5.521483659744263,169.01969546243015,100,770000,0.36651039123535156,10.609958410263062,-0.003999353,76,228.0975993758193,237.79696454921228,130.1616662358889,0.04949545860290527,-1.18218795e-05,8.396592114589296,10.193645238876343,4.3721513748168945,788.9586007595062
5.765884637832642,204.97288107176004,100,780000,0.39475107192993164,11.106957197189331,-0.0015146567,77,229.20478265640486,236.96218473075942,130.71443813417133,0.06234622001647949,-1.1770484e-05,4.987140681430371,10.649432897567749,4.573485612869263,800.0806369781494
5.650991201400757,188.0036410955704,100,790000,0.38514256477355957,10.841513395309448,-0.0033336254,78,229.1797851505769,239.52150176386294,130.59770640638243,0.04550814628601074,-1.1775955e-05,6.176594563418477,10.410524606704712,4.450130224227905,810.9413316249847
7.604147911071777,189.6510824822553,100,800000,0.4055800437927246,14.5657639503479,-0.0029255655,79,229.32898869250315,238.59956322111051,130.73014278798823,0.08855795860290527,-1.1742727e-05,6.3831991495206095,14.07132339477539,6.060289621353149,825.5209836959839
5.772340297698975,174.97092438553497,100,810000,0.4222240447998047,11.151717901229858,-0.0027713242,80,228.8141304813761,237.69822199612696,130.4115513101395,0.05667591094970703,-1.1736602e-05,7.197565735508739,10.672343015670776,4.587154865264893,836.6914904117584
5.492055416107178,211.37908729222264,100,820000,0.36214327812194824,10.61225152015686,-0.0025588928,81,229.80369653279,241.63892726592232,130.84448600005302,0.043756723403930664,-1.1692836e-05,4.9114174316170205,10.205973386764526,4.412381410598755,847.3213603496552
5.473679304122925,188.53189362955115,100,830000,0.35412168502807617,10.520007848739624,-0.0028331366,82,229.69645861322545,237.32673960069218,130.77987991492338,0.03704476356506348,-1.1669932e-05,6.099752212107901,10.128245115280151,4.352011680603027,857.854236125946
4.584683179855347,212.73641359609144,100,840000,0.3600625991821289,8.865253448486328,-0.0029783465,83,230.3005700155676,240.07244356867125,131.0019237088287,0.03876900672912598,-1.1646314e-05,4.517799637553378,8.466058492660522,3.621734380722046,866.7329139709473
5.70467209815979,193.35473312582405,100,850000,0.41280651092529297,11.044207572937012,-0.0028504708,84,230.52769085258038,238.52050786170201,131.09489869500592,0.05651712417602539,-1.1610666e-05,5.673376803356943,10.574399471282959,4.553657293319702,877.7907481193542
5.811282157897949,211.79194427291682,100,860000,0.4138610363006592,11.221207618713379,-0.003449718,85,230.79277410076534,241.05926118074805,131.25168959276448,0.08912396430969238,-1.1579283e-05,5.03092324129693,10.717876672744751,4.588816404342651,889.0296475887299
5.492218971252441,178.93723593835566,100,870000,0.35325169563293457,10.55550742149353,-0.003044784,86,230.55626026581908,238.57303299464402,131.15774267861664,0.059061527252197266,-1.1572738e-05,7.6048723777058935,10.142760515213013,4.355970144271851,899.6027903556824
5.394450664520264,219.95966342574394,100,880000,0.32587099075317383,10.363125562667847,-0.0035934243,87,231.54767143313174,238.69906313513943,131.42525531238988,0.03660297393798828,-1.1540609e-05,3.757298743850427,9.999990701675415,4.31372594833374,909.9804785251617
5.313959836959839,212.4784960117494,100,890000,0.7546446323394775,10.684046745300293,-0.004126227,88,231.32057427947308,238.22429347573797,131.50387553736675,0.1020057201385498,-1.1501699e-05,4.331655854822818,9.826998710632324,4.222217321395874,920.6755378246307
5.734717607498169,203.46244825715206,100,900000,0.4656541347503662,11.18900752067566,-0.0035884557,89,231.68477812843992,244.21409404608346,131.6661539900047,0.09953689575195312,-1.1479591e-05,5.417254077969843,10.623305320739746,4.572774887084961,931.8856780529022
5.5690038204193115,215.95335056950998,100,910000,0.3424954414367676,10.774301528930664,-0.0032738263,90,232.50990379493305,239.6186058738871,131.94409378292846,0.08251142501831055,-1.1435958e-05,3.7691485015501565,10.348929166793823,4.470186948776245,942.6770057678223
5.505775690078735,193.07006138688214,100,920000,0.40527844429016113,10.652805089950562,-0.0022538318,91,231.76492580315437,241.71602371849983,131.71727156746223,0.07285523414611816,-1.1394285e-05,6.3304239363491135,10.166235446929932,4.36009955406189,953.3466176986694
5.741393804550171,188.5110276303916,100,930000,0.400071382522583,11.111482620239258,-0.0024352332,92,231.896594011312,241.30552828527217,131.84975319420798,0.09139418601989746,-1.1369454e-05,6.209153865350336,10.6196768283844,4.566772699356079,964.4748041629791
5.566968679428101,222.70940012768122,100,940000,0.36280012130737305,10.718355178833008,-0.0050931727,93,233.3596067269129,240.77523469621846,132.65069510518902,0.07843160629272461,-1.1319619e-05,3.6058742216784405,10.276756048202515,4.405953407287598,975.210321187973
5.487936019897461,204.04199045539943,100,950000,0.4058353900909424,10.655526876449585,-0.0033936293,94,233.9513381371328,242.57624273210934,132.89275719174665,0.05192375183105469,-1.1301591e-05,4.784266369812478,10.197377920150757,4.4073638916015625,985.8798525333405
5.728017091751099,206.9491270434528,100,960000,0.42503786087036133,11.081946611404419,-0.0011992763,95,232.70034321762162,243.13886357861438,132.32055712027784,0.059561729431152344,-1.12457e-05,6.760803068044757,10.596860885620117,4.546449184417725,996.9806590080261
5.535883903503418,204.6648025434046,100,970000,0.357166051864624,10.677639245986938,-0.002295159,96,232.26383803395674,243.1840460006132,132.04663745499735,0.08302474021911621,-1.1220098e-05,7.530783041832561,10.23699402809143,4.380937099456787,1007.6758666038513
5.408979892730713,199.8845649651885,100,980000,0.3196420669555664,10.357413053512573,-0.003773357,97,233.35332380014188,242.76973136075821,132.40476105643714,0.035553932189941406,-1.1202254e-05,7.149682548634145,10.001913785934448,4.294935941696167,1018.0491154193878
5.2724926471710205,221.23342483006925,100,990000,0.4741096496582031,10.32502818107605,-0.004829862,98,234.13149828578102,243.07650631502418,132.90370614333406,0.1161346435546875,-1.11605195e-05,3.7284726259418766,9.734449863433838,4.172739028930664,1028.3848133087158
