train-MinReturn,n_timesteps,Time-Optimization,LossAfter,Time-Sampling,train-PolicyExecTime,train-NumTrajs,Itr,LossBefore,Time,train-StdReturn,train-AverageReturn,ItrTime,train-AverageDiscountedReturn,Time-SampleProc,train-EnvExecTime,train-MaxReturn
-94.91542937071031,220000,1.2564191818237305,-0.016454017,23.344000339508057,14.103052377700806,100,21,9.155274e-09,571.2585566043854,28.47140618730559,-19.123132631194157,24.81713032722473,-11.915750566112326,0.2158951759338379,8.544440507888794,41.65951267660286
-105.36480759332063,230000,1.392204999923706,-0.014353277,24.14264965057373,14.623207330703735,100,22,-0.0012596191,597.0655558109283,26.544912015934784,-10.402459503775292,25.74321413040161,-7.125645377301806,0.20709991455078125,8.787411451339722,34.3559795266686
-93.6669405306829,240000,1.091731309890747,-0.016932199,24.352291107177734,14.792587280273438,100,23,7.6293943e-10,622.731516122818,30.57814061921362,-18.66064462767268,25.5940899848938,-12.43089311602757,0.14931702613830566,8.816276550292969,48.19354302523596
-110.86148266836139,250000,1.1266279220581055,-0.017483756,23.56676483154297,14.255298852920532,100,24,-7.629395e-09,647.6770737171173,29.79734720281363,-20.378630035556046,24.87885880470276,-12.801018519468089,0.18154668807983398,8.606648206710815,55.04365604839782
-96.1628870562983,260000,1.0986111164093018,-0.016563538,23.517126321792603,14.197721004486084,100,25,3.8146972e-10,672.5494501590729,28.420592043362973,-20.864394060054174,24.809427499771118,-13.241947162945335,0.19286775588989258,8.616997003555298,33.29549498357339
-108.1880736445468,270000,1.1399383544921875,-0.015272076,23.47849726676941,14.18333911895752,100,26,6.1035155e-09,697.4367022514343,30.42000715751442,-20.486186446159177,24.825690031051636,-12.724259670811787,0.20586013793945312,8.583449363708496,76.3909446517395
-107.85705628045758,280000,1.240462303161621,-0.014317799,23.481400728225708,14.222156047821045,100,27,1.525879e-08,722.377846956253,30.02354975229527,-16.751613347330952,24.87971520423889,-10.419583008932921,0.15587806701660156,8.551699161529541,39.1773748179792
-97.43849831324636,290000,1.1384813785552979,-0.016060974,23.610601663589478,14.309903144836426,100,28,-1.2207031e-08,747.3627541065216,27.507162554538226,-10.290501706950895,24.916876554489136,-6.2645121582122245,0.1661241054534912,8.596556663513184,49.1013314214631
-100.01647152285531,300000,1.1014528274536133,-0.015024585,23.564607858657837,14.266957998275757,100,29,6.1035155e-09,772.2477791309357,27.85312987745882,-15.88486267658654,24.824295043945312,-9.939471059078691,0.15709161758422852,8.58573031425476,39.02425723878508
-110.71644100175418,310000,1.1668000221252441,-0.015013186,23.5179705619812,14.193878889083862,100,30,-1.9836426e-08,797.205817937851,33.113324098639985,-17.784851023759657,24.886581420898438,-10.109219053222175,0.2008824348449707,8.61980652809143,65.57083190292445
-100.07483912411341,320000,1.1090140342712402,-0.01606295,23.566850185394287,14.207013368606567,100,31,9.155274e-09,822.1672306060791,31.12889029221429,-17.61226059964421,24.89949917793274,-11.417682744952618,0.2227334976196289,8.638015985488892,50.523581001640395
-86.53819892290409,330000,1.2942423820495605,-0.016686682,23.493252515792847,14.186387777328491,100,32,1.1444092e-08,847.1805176734924,27.353376452230656,-14.113253710120425,24.946894884109497,-8.590883895792752,0.15769267082214355,8.5973641872406,53.492834158741125
